TransactionID,CustomerID,Date,Amount,Category
TXN01353,CUST0149,2026-03-30,4701.42,Groceries
TXN00646,CUST0069,2026-03-30,6777.44,Beauty
TXN01104,CUST0123,2026-03-30,868.92,Home & Living
TXN00281,CUST0032,2026-03-30,2492.67,Electronics
TXN01007,CUST0107,2026-03-30,842.59,Sports
TXN02554,CUST0295,2026-03-30,6684.4,Beauty
TXN01634,CUST0182,2026-03-30,5145.53,Home & Living
TXN00705,CUST0078,2026-03-30,3989.39,Sports
TXN02221,CUST0259,2026-03-30,672.85,Beauty
TXN00877,CUST0097,2026-03-30,794.55,Clothing
TXN00553,CUST0061,2026-03-30,2408.07,Beauty
TXN01950,CUST0223,2026-03-30,6878.9,Clothing
TXN01864,CUST0211,2026-03-30,640.2,Groceries
TXN02584,CUST0298,2026-03-30,1432.79,Electronics
TXN02087,CUST0240,2026-03-30,1095.35,Beauty
TXN02179,CUST0254,2026-03-30,2381.93,Clothing
TXN00974,CUST0103,2026-03-30,2272.36,Home & Living
TXN00269,CUST0030,2026-03-30,7864.8,Groceries
TXN01441,CUST0161,2026-03-30,1502.08,Sports
TXN00210,CUST0027,2026-03-30,936.51,Groceries
TXN02502,CUST0291,2026-03-30,5853.85,Groceries
TXN02420,CUST0284,2026-03-30,5788.26,Clothing
TXN02152,CUST0251,2026-03-31,509.01,Beauty
TXN02472,CUST0288,2026-03-31,897.66,Sports
TXN01111,CUST0124,2026-03-31,7052.99,Electronics
TXN01733,CUST0196,2026-03-31,1118.74,Beauty
TXN02222,CUST0259,2026-03-31,2382.27,Sports
TXN02543,CUST0294,2026-03-31,1025.1,Electronics
TXN01549,CUST0173,2026-03-31,1796.51,Clothing
TXN01309,CUST0146,2026-03-31,2987.6,Sports
TXN01589,CUST0178,2026-03-31,1580.43,Beauty
TXN01358,CUST0149,2026-03-31,2671.61,Electronics
TXN01032,CUST0110,2026-03-31,5288.87,Sports
TXN02512,CUST0291,2026-03-31,3490.81,Electronics
TXN00571,CUST0063,2026-03-31,480.47,Home & Living
TXN00004,CUST0001,2026-03-31,1877.0,Electronics
TXN00095,CUST0014,2026-03-31,988.71,Clothing
TXN02041,CUST0237,2026-03-31,1930.53,Sports
TXN01403,CUST0153,2026-03-31,6123.41,Electronics
TXN00827,CUST0091,2026-03-31,5974.9,Home & Living
TXN02466,CUST0288,2026-03-31,2253.2,Clothing
TXN02464,CUST0288,2026-03-31,613.44,Electronics
TXN01812,CUST0207,2026-03-31,5855.77,Electronics
TXN00576,CUST0064,2026-04-01,1471.18,Clothing
TXN02256,CUST0260,2026-04-01,2636.55,Sports
TXN02007,CUST0232,2026-04-01,1029.3,Beauty
TXN00202,CUST0025,2026-04-01,548.8,Groceries
TXN00417,CUST0045,2026-04-01,1787.81,Groceries
TXN01023,CUST0109,2026-04-01,2458.3,Clothing
TXN02353,CUST0276,2026-04-01,1608.65,Home & Living
TXN02469,CUST0288,2026-04-01,1476.67,Clothing
TXN01191,CUST0132,2026-04-01,2465.48,Sports
TXN01037,CUST0110,2026-04-01,6361.03,Beauty
TXN00999,CUST0106,2026-04-01,1320.99,Clothing
TXN01439,CUST0161,2026-04-01,1695.36,Home & Living
TXN00091,CUST0014,2026-04-01,1210.21,Electronics
TXN02518,CUST0292,2026-04-01,6307.62,Electronics
TXN01627,CUST0181,2026-04-01,1388.88,Beauty
TXN02488,CUST0290,2026-04-01,1524.34,Sports
TXN00014,CUST0004,2026-04-02,1276.34,Home & Living
TXN02050,CUST0238,2026-04-02,2811.45,Groceries
TXN02151,CUST0251,2026-04-02,1663.3,Clothing
TXN00292,CUST0033,2026-04-02,5557.51,Electronics
TXN00104,CUST0015,2026-04-02,1972.49,Home & Living
TXN01008,CUST0107,2026-04-02,1175.06,Groceries
TXN02418,CUST0284,2026-04-02,6121.71,Clothing
TXN02034,CUST0235,2026-04-02,2211.65,Electronics
TXN00198,CUST0025,2026-04-02,1621.35,Beauty
TXN00611,CUST0067,2026-04-02,2033.99,Beauty
TXN01229,CUST0134,2026-04-02,1809.45,Electronics
TXN01955,CUST0224,2026-04-02,1330.0,Sports
TXN01192,CUST0132,2026-04-02,1826.29,Sports
TXN02567,CUST0296,2026-04-02,1198.32,Sports
TXN01928,CUST0223,2026-04-02,3300.89,Home & Living
TXN00127,CUST0018,2026-04-02,1944.51,Groceries
TXN00638,CUST0069,2026-04-02,3096.84,Home & Living
TXN01989,CUST0228,2026-04-02,2272.74,Beauty
TXN01325,CUST0146,2026-04-02,2802.17,Sports
TXN00510,CUST0058,2026-04-02,1129.84,Home & Living
TXN01500,CUST0168,2026-04-02,1391.77,Home & Living
TXN02347,CUST0275,2026-04-02,1629.64,Beauty
TXN01368,CUST0149,2026-04-03,7625.84,Sports
TXN01376,CUST0150,2026-04-03,840.93,Electronics
TXN00730,CUST0080,2026-04-03,5040.04,Home & Living
TXN02517,CUST0292,2026-04-03,3238.67,Home & Living
TXN01851,CUST0210,2026-04-03,2316.17,Home & Living
TXN01858,CUST0211,2026-04-03,1972.51,Groceries
TXN00386,CUST0042,2026-04-03,2252.21,Beauty
TXN01688,CUST0190,2026-04-04,1754.63,Beauty
TXN00401,CUST0043,2026-04-04,7187.96,Home & Living
TXN00402,CUST0043,2026-04-04,4255.33,Home & Living
TXN01040,CUST0110,2026-04-04,5971.01,Clothing
TXN00820,CUST0090,2026-04-04,940.22,Sports
TXN01249,CUST0137,2026-04-04,1185.68,Electronics
TXN02601,CUST0300,2026-04-04,6836.1,Sports
TXN02309,CUST0269,2026-04-04,1809.24,Home & Living
TXN00562,CUST0061,2026-04-04,1559.98,Clothing
TXN00478,CUST0055,2026-04-04,663.45,Sports
TXN01261,CUST0139,2026-04-04,2381.98,Sports
TXN00295,CUST0033,2026-04-04,5592.28,Home & Living
TXN01322,CUST0146,2026-04-04,7031.65,Beauty
TXN00120,CUST0017,2026-04-04,1755.42,Groceries
TXN01761,CUST0202,2026-04-04,4461.76,Groceries
TXN01973,CUST0225,2026-04-04,1992.63,Sports
TXN01808,CUST0207,2026-04-04,5053.65,Sports
TXN00320,CUST0037,2026-04-04,1835.19,Sports
TXN01456,CUST0163,2026-04-05,646.95,Home & Living
TXN01809,CUST0207,2026-04-05,5852.66,Home & Living
TXN00876,CUST0097,2026-04-05,1037.12,Groceries
TXN00522,CUST0059,2026-04-05,7776.86,Electronics
TXN00227,CUST0028,2026-04-05,1195.62,Groceries
TXN01432,CUST0159,2026-04-05,925.33,Groceries
TXN01137,CUST0125,2026-04-05,1161.12,Beauty
TXN00444,CUST0049,2026-04-05,862.64,Beauty
TXN00526,CUST0059,2026-04-05,3358.11,Sports
TXN01871,CUST0213,2026-04-05,380.24,Clothing
TXN01095,CUST0121,2026-04-05,160.02,Clothing
TXN02207,CUST0256,2026-04-05,1167.63,Clothing
TXN01920,CUST0222,2026-04-05,827.22,Sports
TXN02563,CUST0295,2026-04-05,2830.27,Clothing
TXN02289,CUST0264,2026-04-05,1063.36,Sports
TXN02588,CUST0298,2026-04-05,1893.59,Home & Living
TXN01900,CUST0217,2026-04-05,821.43,Groceries
TXN00361,CUST0041,2026-04-05,5482.85,Groceries
TXN01050,CUST0110,2026-04-06,5642.81,Home & Living
TXN01159,CUST0129,2026-04-06,6560.03,Groceries
TXN01193,CUST0132,2026-04-06,2290.11,Groceries
TXN00451,CUST0050,2026-04-06,1368.04,Groceries
TXN01473,CUST0165,2026-04-06,2585.66,Home & Living
TXN00767,CUST0084,2026-04-06,5536.72,Electronics
TXN01413,CUST0154,2026-04-06,1016.22,Electronics
TXN00267,CUST0030,2026-04-06,5205.45,Electronics
TXN02545,CUST0294,2026-04-06,1912.46,Beauty
TXN01510,CUST0169,2026-04-06,6138.75,Clothing
TXN02446,CUST0286,2026-04-06,3589.2,Sports
TXN02342,CUST0275,2026-04-06,1718.89,Sports
TXN00527,CUST0059,2026-04-06,2386.95,Home & Living
TXN00825,CUST0091,2026-04-06,5126.44,Sports
TXN00293,CUST0033,2026-04-06,2981.14,Clothing
TXN01827,CUST0209,2026-04-06,6000.25,Groceries
TXN00475,CUST0055,2026-04-07,677.68,Sports
TXN00363,CUST0041,2026-04-07,2580.06,Electronics
TXN01793,CUST0206,2026-04-07,5860.22,Clothing
TXN01292,CUST0144,2026-04-07,1194.0,Home & Living
TXN01195,CUST0132,2026-04-07,1525.75,Groceries
TXN02160,CUST0252,2026-04-07,1814.24,Home & Living
TXN01731,CUST0196,2026-04-07,1006.4,Groceries
TXN01726,CUST0195,2026-04-07,1141.14,Groceries
TXN00447,CUST0049,2026-04-07,1698.74,Clothing
TXN00785,CUST0085,2026-04-07,818.98,Beauty
TXN00018,CUST0005,2026-04-07,1811.45,Beauty
TXN00812,CUST0090,2026-04-07,906.87,Home & Living
TXN01144,CUST0126,2026-04-08,1007.23,Electronics
TXN01101,CUST0123,2026-04-08,2139.22,Beauty
TXN01112,CUST0124,2026-04-08,7904.19,Home & Living
TXN00544,CUST0060,2026-04-08,2208.27,Electronics
TXN02030,CUST0235,2026-04-08,526.02,Sports
TXN01658,CUST0188,2026-04-08,2246.72,Electronics
TXN01551,CUST0173,2026-04-08,1536.73,Beauty
TXN01968,CUST0225,2026-04-08,2211.18,Electronics
TXN01525,CUST0170,2026-04-08,2206.26,Groceries
TXN01899,CUST0217,2026-04-08,1182.04,Sports
TXN01521,CUST0170,2026-04-08,2163.45,Sports
TXN02288,CUST0264,2026-04-08,852.18,Groceries
TXN02571,CUST0296,2026-04-08,639.78,Electronics
TXN01877,CUST0214,2026-04-09,1412.63,Electronics
TXN01886,CUST0216,2026-04-09,594.12,Clothing
TXN01177,CUST0130,2026-04-09,763.37,Electronics
TXN01610,CUST0180,2026-04-09,7915.61,Groceries
TXN00882,CUST0097,2026-04-09,793.84,Sports
TXN00422,CUST0047,2026-04-09,2386.15,Sports
TXN01374,CUST0150,2026-04-09,1043.33,Sports
TXN01574,CUST0176,2026-04-09,909.96,Groceries
TXN02078,CUST0240,2026-04-09,2287.55,Groceries
TXN01945,CUST0223,2026-04-09,3748.49,Beauty
TXN01975,CUST0226,2026-04-09,1851.98,Clothing
TXN01556,CUST0174,2026-04-09,703.78,Groceries
TXN00117,CUST0017,2026-04-09,1995.22,Electronics
TXN01186,CUST0131,2026-04-09,2422.83,Groceries
TXN01085,CUST0118,2026-04-09,796.72,Home & Living
TXN01319,CUST0146,2026-04-10,3354.74,Groceries
TXN02219,CUST0259,2026-04-10,1339.03,Home & Living
TXN00493,CUST0057,2026-04-10,6759.57,Clothing
TXN01619,CUST0181,2026-04-10,740.96,Sports
TXN01706,CUST0191,2026-04-10,6437.38,Home & Living
TXN01418,CUST0156,2026-04-10,1777.93,Beauty
TXN02511,CUST0291,2026-04-10,4027.67,Groceries
TXN01727,CUST0195,2026-04-10,1644.57,Electronics
TXN00410,CUST0043,2026-04-10,2432.51,Clothing
TXN02004,CUST0232,2026-04-10,2175.68,Groceries
TXN02514,CUST0292,2026-04-10,5493.08,Home & Living
TXN00016,CUST0004,2026-04-10,1802.97,Clothing
TXN01221,CUST0133,2026-04-10,7456.58,Beauty
TXN00433,CUST0048,2026-04-10,2123.5,Home & Living
TXN00048,CUST0007,2026-04-11,5765.35,Sports
TXN01532,CUST0172,2026-04-11,6108.35,Sports
TXN01651,CUST0185,2026-04-11,1936.2,Beauty
TXN00144,CUST0020,2026-04-11,1764.53,Home & Living
TXN01009,CUST0107,2026-04-11,2272.17,Home & Living
TXN02293,CUST0264,2026-04-11,1461.45,Electronics
TXN02089,CUST0240,2026-04-11,1754.79,Clothing
TXN02011,CUST0233,2026-04-11,1394.55,Beauty
TXN01701,CUST0191,2026-04-11,3139.6,Sports
TXN00284,CUST0032,2026-04-11,1191.87,Home & Living
TXN01241,CUST0136,2026-04-11,1628.79,Home & Living
TXN01091,CUST0120,2026-04-11,1532.57,Sports
TXN00885,CUST0098,2026-04-11,1047.28,Sports
TXN02047,CUST0238,2026-04-11,5687.25,Clothing
TXN01516,CUST0169,2026-04-12,5247.43,Electronics
TXN00972,CUST0103,2026-04-12,1920.23,Clothing
TXN01852,CUST0210,2026-04-12,1885.15,Home & Living
TXN01676,CUST0189,2026-04-12,1534.26,Sports
TXN01084,CUST0118,2026-04-12,1090.94,Home & Living
TXN00370,CUST0041,2026-04-12,3818.77,Groceries
TXN02033,CUST0235,2026-04-12,2367.9,Electronics
TXN01057,CUST0111,2026-04-12,2245.72,Sports
TXN02318,CUST0270,2026-04-12,1814.4,Electronics
TXN01406,CUST0153,2026-04-12,3763.5,Groceries
TXN01375,CUST0150,2026-04-12,2480.57,Home & Living
TXN01534,CUST0172,2026-04-13,2117.91,Groceries
TXN01861,CUST0211,2026-04-13,1112.39,Clothing
TXN01156,CUST0129,2026-04-13,7278.51,Sports
TXN00030,CUST0006,2026-04-13,2392.39,Electronics
TXN00038,CUST0007,2026-04-13,4257.56,Clothing
TXN02291,CUST0264,2026-04-13,1337.52,Sports
TXN00199,CUST0025,2026-04-13,1560.53,Groceries
TXN00643,CUST0069,2026-04-13,4218.88,Home & Living
TXN01803,CUST0206,2026-04-13,4987.69,Sports
TXN01034,CUST0110,2026-04-13,5001.67,Groceries
TXN01774,CUST0203,2026-04-13,1226.65,Clothing
TXN02476,CUST0289,2026-04-13,2468.39,Electronics
TXN00587,CUST0065,2026-04-13,1194.55,Home & Living
TXN01260,CUST0139,2026-04-13,1367.39,Groceries
TXN00108,CUST0016,2026-04-14,777.65,Electronics
TXN00564,CUST0062,2026-04-14,1298.74,Beauty
TXN00900,CUST0099,2026-04-14,4227.02,Sports
TXN01329,CUST0148,2026-04-14,1120.61,Beauty
TXN00899,CUST0099,2026-04-14,3714.25,Beauty
TXN00129,CUST0019,2026-04-14,2418.15,Sports
TXN01065,CUST0112,2026-04-14,1004.62,Sports
TXN00445,CUST0049,2026-04-14,1461.95,Sports
TXN00829,CUST0091,2026-04-14,7115.51,Beauty
TXN02352,CUST0276,2026-04-14,1692.95,Electronics
TXN00666,CUST0072,2026-04-14,2385.45,Beauty
TXN00796,CUST0086,2026-04-14,1269.61,Beauty
TXN01472,CUST0165,2026-04-14,2781.92,Clothing
TXN02404,CUST0284,2026-04-14,5341.55,Sports
TXN02113,CUST0245,2026-04-14,4687.66,Clothing
TXN00474,CUST0055,2026-04-14,544.07,Beauty
TXN02486,CUST0290,2026-04-15,1971.29,Home & Living
TXN01919,CUST0222,2026-04-15,1345.08,Beauty
TXN00286,CUST0032,2026-04-15,1473.34,Groceries
TXN02178,CUST0254,2026-04-15,2106.15,Beauty
TXN01083,CUST0118,2026-04-15,2243.83,Clothing
TXN02150,CUST0251,2026-04-15,695.24,Clothing
TXN01345,CUST0149,2026-04-15,4883.36,Electronics
TXN02236,CUST0260,2026-04-15,5569.0,Home & Living
TXN02003,CUST0232,2026-04-15,1994.45,Electronics
TXN00107,CUST0016,2026-04-15,2479.92,Beauty
TXN02458,CUST0287,2026-04-15,1091.2,Beauty
TXN01434,CUST0159,2026-04-15,1427.24,Sports
TXN02100,CUST0244,2026-04-16,605.51,Electronics
TXN02589,CUST0298,2026-04-16,1049.37,Beauty
TXN02447,CUST0286,2026-04-16,4207.08,Home & Living
TXN00443,CUST0049,2026-04-16,856.75,Groceries
TXN00924,CUST0100,2026-04-16,5920.3,Sports
TXN02308,CUST0269,2026-04-16,906.14,Clothing
TXN01607,CUST0180,2026-04-16,4199.31,Groceries
TXN02102,CUST0244,2026-04-16,1915.05,Clothing
TXN01499,CUST0168,2026-04-16,2073.01,Groceries
TXN01205,CUST0133,2026-04-16,4350.87,Groceries
TXN02374,CUST0282,2026-04-16,581.57,Sports
TXN00523,CUST0059,2026-04-16,7236.52,Sports
TXN02583,CUST0298,2026-04-17,2360.7,Sports
TXN01409,CUST0154,2026-04-17,504.15,Beauty
TXN00027,CUST0006,2026-04-17,2194.29,Electronics
TXN01035,CUST0110,2026-04-17,5605.47,Sports
TXN00813,CUST0090,2026-04-17,1563.15,Beauty
TXN01630,CUST0182,2026-04-17,4101.12,Sports
TXN02205,CUST0256,2026-04-17,560.76,Sports
TXN00089,CUST0014,2026-04-17,1144.16,Sports
TXN00903,CUST0099,2026-04-17,5533.6,Home & Living
TXN02456,CUST0287,2026-04-17,2259.7,Electronics
TXN01351,CUST0149,2026-04-17,4255.11,Groceries
TXN01807,CUST0207,2026-04-18,5847.59,Clothing
TXN00742,CUST0080,2026-04-18,4583.24,Home & Living
TXN00207,CUST0027,2026-04-18,1434.62,Sports
TXN02294,CUST0264,2026-04-18,1995.85,Sports
TXN01385,CUST0152,2026-04-18,821.27,Sports
TXN01135,CUST0125,2026-04-18,949.2,Clothing
TXN00998,CUST0106,2026-04-18,1042.98,Sports
TXN01588,CUST0178,2026-04-18,1750.18,Clothing
TXN00649,CUST0069,2026-04-18,7341.29,Home & Living
TXN02040,CUST0237,2026-04-18,1762.07,Groceries
TXN02083,CUST0240,2026-04-18,2311.7,Clothing
TXN00719,CUST0079,2026-04-18,1822.03,Clothing
TXN00949,CUST0101,2026-04-19,5193.75,Home & Living
TXN00854,CUST0094,2026-04-19,1693.7,Clothing
TXN00005,CUST0001,2026-04-19,1384.7,Sports
TXN00616,CUST0067,2026-04-19,2036.53,Clothing
TXN01509,CUST0169,2026-04-19,7182.74,Beauty
TXN00951,CUST0101,2026-04-19,2190.67,Groceries
TXN02566,CUST0296,2026-04-19,1535.36,Beauty
TXN02515,CUST0292,2026-04-19,2064.15,Groceries
TXN00637,CUST0069,2026-04-19,2834.7,Beauty
TXN02022,CUST0234,2026-04-19,2130.71,Home & Living
TXN00804,CUST0086,2026-04-19,1581.81,Groceries
TXN00395,CUST0043,2026-04-19,6401.69,Sports
TXN00870,CUST0096,2026-04-19,2452.37,Clothing
TXN01520,CUST0170,2026-04-19,1672.47,Home & Living
TXN01438,CUST0161,2026-04-19,1186.1,Clothing
TXN01548,CUST0173,2026-04-19,2031.09,Groceries
TXN01739,CUST0196,2026-04-19,2202.52,Electronics
TXN01896,CUST0216,2026-04-19,2485.2,Electronics
TXN01087,CUST0118,2026-04-19,1728.8,Sports
TXN01828,CUST0209,2026-04-20,4725.29,Clothing
TXN00768,CUST0084,2026-04-20,3452.13,Home & Living
TXN00678,CUST0073,2026-04-20,2994.5,Beauty
TXN02223,CUST0259,2026-04-20,2488.58,Beauty
TXN00673,CUST0073,2026-04-20,7583.64,Home & Living
TXN00841,CUST0091,2026-04-20,4783.94,Sports
TXN00539,CUST0059,2026-04-20,4837.38,Electronics
TXN00070,CUST0011,2026-04-20,4705.46,Home & Living
TXN01247,CUST0137,2026-04-20,661.16,Sports
TXN01033,CUST0110,2026-04-20,4387.31,Home & Living
TXN02140,CUST0247,2026-04-20,513.58,Electronics
TXN02379,CUST0282,2026-04-21,1032.47,Beauty
TXN01396,CUST0153,2026-04-21,4901.3,Electronics
TXN00554,CUST0061,2026-04-21,602.27,Beauty
TXN00984,CUST0104,2026-04-21,1300.42,Clothing
TXN01967,CUST0225,2026-04-21,710.53,Groceries
TXN00356,CUST0040,2026-04-21,1209.99,Home & Living
TXN00797,CUST0086,2026-04-21,2225.94,Beauty
TXN02202,CUST0256,2026-04-21,1446.35,Home & Living
TXN00224,CUST0028,2026-04-21,597.57,Groceries
TXN01862,CUST0211,2026-04-22,1040.7,Sports
TXN02508,CUST0291,2026-04-22,2415.38,Home & Living
TXN01675,CUST0189,2026-04-22,2437.89,Sports
TXN02465,CUST0288,2026-04-22,1656.15,Electronics
TXN01431,CUST0159,2026-04-22,2035.75,Clothing
TXN00381,CUST0041,2026-04-22,7536.54,Sports
TXN00223,CUST0028,2026-04-22,1316.91,Sports
TXN00251,CUST0030,2026-04-22,3379.73,Beauty
TXN00707,CUST0078,2026-04-22,2570.32,Clothing
TXN02422,CUST0285,2026-04-22,1032.76,Sports
TXN01649,CUST0185,2026-04-22,1507.44,Home & Living
TXN02049,CUST0238,2026-04-22,6187.94,Home & Living
TXN00326,CUST0037,2026-04-22,836.89,Sports
TXN02111,CUST0245,2026-04-22,4218.43,Beauty
TXN00875,CUST0097,2026-04-23,642.07,Home & Living
TXN00665,CUST0072,2026-04-23,619.43,Home & Living
TXN01508,CUST0169,2026-04-23,7291.85,Electronics
TXN01772,CUST0202,2026-04-23,2359.55,Groceries
TXN02478,CUST0289,2026-04-23,1208.49,Electronics
TXN00398,CUST0043,2026-04-23,3291.21,Beauty
TXN02388,CUST0283,2026-04-23,1932.33,Sports
TXN00607,CUST0067,2026-04-23,6826.62,Clothing
TXN02141,CUST0247,2026-04-23,1077.62,Electronics
TXN00575,CUST0064,2026-04-23,1619.38,Home & Living
TXN01838,CUST0209,2026-04-23,2929.06,Clothing
TXN02401,CUST0284,2026-04-24,3112.12,Groceries
TXN00040,CUST0007,2026-04-24,3522.09,Groceries
TXN00101,CUST0015,2026-04-24,1837.29,Electronics
TXN02582,CUST0298,2026-04-24,2237.9,Home & Living
TXN01461,CUST0164,2026-04-24,793.23,Electronics
TXN00268,CUST0030,2026-04-24,6947.08,Groceries
TXN01850,CUST0210,2026-04-24,2336.57,Groceries
TXN00954,CUST0101,2026-04-24,2827.31,Groceries
TXN01860,CUST0211,2026-04-24,1752.2,Sports
TXN02506,CUST0291,2026-04-24,3354.17,Electronics
TXN01876,CUST0214,2026-04-24,1005.53,Clothing
TXN02028,CUST0235,2026-04-24,1182.1,Sports
TXN02267,CUST0263,2026-04-24,5223.02,Groceries
TXN00902,CUST0099,2026-04-24,3050.74,Electronics
TXN02540,CUST0294,2026-04-24,1457.17,Beauty
TXN02067,CUST0238,2026-04-24,6078.35,Electronics
TXN01953,CUST0224,2026-04-24,1309.72,Home & Living
TXN02058,CUST0238,2026-04-24,2627.96,Sports
TXN00775,CUST0084,2026-04-25,3520.14,Clothing
TXN01228,CUST0134,2026-04-25,888.55,Electronics
TXN00672,CUST0073,2026-04-25,2363.77,Sports
TXN01519,CUST0169,2026-04-25,7500.54,Sports
TXN01394,CUST0153,2026-04-25,7062.88,Groceries
TXN00034,CUST0007,2026-04-25,2504.64,Beauty
TXN00608,CUST0067,2026-04-25,7943.28,Groceries
TXN01541,CUST0172,2026-04-25,6953.21,Home & Living
TXN01109,CUST0124,2026-04-25,2681.24,Sports
TXN01291,CUST0143,2026-04-25,669.93,Home & Living
TXN00249,CUST0030,2026-04-25,4518.36,Clothing
TXN01789,CUST0206,2026-04-25,4897.13,Clothing
TXN01758,CUST0202,2026-04-25,4130.09,Beauty
TXN00914,CUST0099,2026-04-25,7117.89,Electronics
TXN01841,CUST0209,2026-04-25,5340.26,Electronics
TXN01125,CUST0124,2026-04-25,4458.04,Sports
TXN02159,CUST0252,2026-04-26,543.97,Home & Living
TXN00174,CUST0023,2026-04-26,1001.46,Beauty
TXN00450,CUST0050,2026-04-26,1380.4,Home & Living
TXN00400,CUST0043,2026-04-26,4228.45,Electronics
TXN02224,CUST0259,2026-04-26,1132.21,Home & Living
TXN02108,CUST0244,2026-04-26,1462.25,Electronics
TXN00415,CUST0045,2026-04-26,1749.33,Groceries
TXN01290,CUST0143,2026-04-26,895.11,Home & Living
TXN00012,CUST0004,2026-04-26,1506.27,Electronics
TXN00025,CUST0006,2026-04-26,1568.65,Home & Living
TXN00155,CUST0022,2026-04-26,2624.65,Beauty
TXN01127,CUST0124,2026-04-26,6995.67,Clothing
TXN00501,CUST0057,2026-04-26,3258.52,Sports
TXN00118,CUST0017,2026-04-26,1282.96,Groceries
TXN00614,CUST0067,2026-04-26,4442.64,Sports
TXN00248,CUST0030,2026-04-26,7705.18,Home & Living
TXN01698,CUST0191,2026-04-26,6566.04,Sports
TXN02339,CUST0275,2026-04-26,1504.55,Clothing
TXN02521,CUST0292,2026-04-26,4133.73,Beauty
TXN00233,CUST0029,2026-04-26,2139.89,Beauty
TXN00556,CUST0061,2026-04-26,1267.68,Home & Living
TXN01637,CUST0182,2026-04-26,2460.34,Sports
TXN01845,CUST0209,2026-04-26,2762.62,Home & Living
TXN02235,CUST0260,2026-04-26,5515.11,Beauty
TXN02403,CUST0284,2026-04-27,3262.77,Electronics
TXN00001,CUST0001,2026-04-27,1952.18,Beauty
TXN01614,CUST0180,2026-04-27,5264.76,Groceries
TXN01531,CUST0172,2026-04-27,4441.39,Clothing
TXN01311,CUST0146,2026-04-27,7437.4,Home & Living
TXN01927,CUST0223,2026-04-27,5434.45,Sports
TXN01094,CUST0120,2026-04-27,1633.79,Beauty
TXN02317,CUST0270,2026-04-27,538.09,Groceries
TXN00187,CUST0024,2026-04-27,1221.95,Home & Living
TXN02120,CUST0245,2026-04-27,5759.95,Groceries
TXN01986,CUST0228,2026-04-27,1881.25,Electronics
TXN00221,CUST0028,2026-04-27,588.75,Groceries
TXN01240,CUST0136,2026-04-27,1352.0,Clothing
TXN00259,CUST0030,2026-04-27,6785.35,Clothing
TXN00206,CUST0027,2026-04-27,1545.04,Electronics
TXN02181,CUST0254,2026-04-28,2005.97,Sports
TXN02175,CUST0254,2026-04-28,869.3,Electronics
TXN02443,CUST0286,2026-04-28,6747.18,Beauty
TXN01397,CUST0153,2026-04-28,2753.86,Electronics
TXN00304,CUST0033,2026-04-28,2732.66,Sports
TXN00385,CUST0042,2026-04-28,2431.64,Home & Living
TXN01486,CUST0167,2026-04-28,1199.05,Sports
TXN00645,CUST0069,2026-04-28,3271.96,Electronics
TXN01587,CUST0178,2026-04-28,836.24,Groceries
TXN00256,CUST0030,2026-04-28,3112.75,Electronics
TXN02010,CUST0233,2026-04-28,566.85,Sports
TXN00761,CUST0083,2026-04-28,530.79,Home & Living
TXN02264,CUST0263,2026-04-28,7563.24,Electronics
TXN00387,CUST0042,2026-04-28,500.67,Clothing
TXN01006,CUST0107,2026-04-28,1193.12,Groceries
TXN01157,CUST0129,2026-04-28,3323.91,Beauty
TXN02455,CUST0287,2026-04-28,2023.49,Groceries
TXN01190,CUST0132,2026-04-28,2259.83,Beauty
TXN01729,CUST0195,2026-04-28,760.64,Electronics
TXN02188,CUST0255,2026-04-29,726.2,Electronics
TXN01685,CUST0190,2026-04-29,1866.35,Electronics
TXN00743,CUST0080,2026-04-29,3714.55,Electronics
TXN00506,CUST0057,2026-04-29,3439.24,Home & Living
TXN02520,CUST0292,2026-04-29,2867.09,Beauty
TXN00068,CUST0011,2026-04-30,4103.53,Groceries
TXN00357,CUST0040,2026-04-30,1839.21,Home & Living
TXN01604,CUST0180,2026-04-30,3893.32,Home & Living
TXN02035,CUST0235,2026-04-30,575.64,Beauty
TXN00424,CUST0047,2026-04-30,1842.91,Sports
TXN00354,CUST0040,2026-04-30,2045.25,Home & Living
TXN01732,CUST0196,2026-04-30,1810.87,Electronics
TXN00532,CUST0059,2026-04-30,6425.39,Electronics
TXN02201,CUST0256,2026-04-30,1641.37,Electronics
TXN02234,CUST0260,2026-04-30,7325.38,Home & Living
TXN00981,CUST0104,2026-04-30,2156.98,Clothing
TXN02600,CUST0300,2026-04-30,7094.21,Electronics
TXN02252,CUST0260,2026-05-01,5932.3,Groceries
TXN01769,CUST0202,2026-05-01,3413.4,Sports
TXN01257,CUST0139,2026-05-01,2423.1,Groceries
TXN00769,CUST0084,2026-05-01,3195.62,Home & Living
TXN00759,CUST0083,2026-05-01,926.17,Clothing
TXN01246,CUST0137,2026-05-01,1950.57,Clothing
TXN00779,CUST0084,2026-05-01,5781.48,Clothing
TXN00035,CUST0007,2026-05-01,6931.16,Groceries
TXN01090,CUST0120,2026-05-01,1288.27,Home & Living
TXN02046,CUST0238,2026-05-01,2403.44,Groceries
TXN01606,CUST0180,2026-05-01,6637.04,Electronics
TXN01460,CUST0164,2026-05-01,2017.95,Home & Living
TXN01790,CUST0206,2026-05-01,4862.29,Home & Living
TXN02012,CUST0233,2026-05-02,2344.62,Beauty
TXN02021,CUST0234,2026-05-02,2342.84,Home & Living
